date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-06 10:38:00,144,49,78,65,41,1
2015-02-06 10:38:59,148,48,79,66,41,1
2015-02-06 10:40:00,153,49,83,66,43,1
2015-02-06 10:40:59,155,49,88,67,44,1
2015-02-06 10:41:59,155,45,83,67,40,1
2015-02-06 10:43:00,155,46,87,66,41,1
2015-02-06 10:44:00,161,48,82,67,45,1
2015-02-06 10:45:00,164,47,82,69,44,1
2015-02-06 10:46:00,166,49,82,69,47,1
2015-02-06 10:46:59,167,48,80,69,46,1
2015-02-06 10:47:59,167,48,80,69,46,1
2015-02-06 10:49:00,167,47,81,69,45,1
2015-02-06 10:50:00,167,47,80,69,45,1
2015-02-06 10:51:00,167,46,79,69,44,1
2015-02-06 10:52:00,167,47,79,68,45,1
2015-02-06 10:53:00,167,49,79,69,47,1
2015-02-06 10:53:59,169,47,78,70,45,1
2015-02-06 10:54:59,169,47,78,71,46,1
2015-02-06 10:56:00,172,46,80,70,45,1
2015-02-06 10:57:00,171,47,80,69,45,1
2015-02-06 10:58:00,169,45,79,68,43,1
2015-02-06 10:59:00,173,47,76,68,47,1
2015-02-06 10:59:59,169,47,78,68,45,1
2015-02-06 11:00:59,170,45,78,69,43,1
2015-02-06 11:02:00,167,46,78,69,44,1
2015-02-06 11:03:00,167,45,79,69,43,1
2015-02-06 11:04:00,169,45,78,69,43,1
2015-02-06 11:05:00,169,45,78,68,43,1
2015-02-06 11:06:00,169,45,80,68,43,1
2015-02-06 11:06:59,167,43,80,68,42,1
2015-02-06 11:08:00,167,45,80,68,43,1
2015-02-06 11:09:00,172,46,77,68,45,1
2015-02-06 11:10:00,171,45,77,68,44,1
2015-02-06 11:10:59,173,43,80,66,42,1
2015-02-06 11:12:00,173,42,77,65,42,1
2015-02-06 11:12:59,173,44,77,65,43,1
2015-02-06 11:13:59,169,43,76,65,42,1
2015-02-06 11:15:00,173,43,76,66,43,1
2015-02-06 11:16:00,173,44,76,66,43,1
2015-02-06 11:17:00,173,42,77,65,42,1
2015-02-06 11:18:00,173,44,79,64,44,1
2015-02-06 11:19:00,170,42,78,64,41,1
2015-02-06 11:19:59,170,43,77,64,42,1
2015-02-06 11:21:00,167,44,76,65,42,1
2015-02-06 11:22:00,169,44,78,65,42,1
2015-02-06 11:23:00,167,43,78,66,42,1
2015-02-06 11:23:59,167,43,76,64,42,1
2015-02-06 11:25:00,167,43,77,64,42,1
2015-02-06 11:25:59,167,43,77,65,42,1
2015-02-06 11:26:59,167,44,79,65,42,1
2015-02-06 11:28:00,167,42,78,66,40,1
2015-02-06 11:29:00,169,43,78,65,42,1
2015-02-06 11:30:00,171,43,80,64,42,1
2015-02-06 11:31:00,169,43,82,63,41,1
2015-02-06 11:31:59,169,42,80,63,41,0
2015-02-06 11:32:59,167,42,78,63,40,0
2015-02-06 11:34:00,167,41,78,62,39,0
2015-02-06 11:35:00,167,43,81,61,41,0
2015-02-06 11:36:00,167,42,83,61,40,1
2015-02-06 11:37:00,167,43,79,60,41,1
2015-02-06 11:38:00,167,42,77,61,40,1
2015-02-06 11:38:59,167,41,76,61,39,1
2015-02-06 11:39:59,167,41,77,60,39,1
2015-02-06 11:41:00,167,41,76,60,40,1
2015-02-06 11:42:00,167,42,77,59,40,1
2015-02-06 11:43:00,167,41,76,59,39,1
2015-02-06 11:44:00,167,41,79,59,39,1
2015-02-06 11:44:59,167,41,78,58,39,1
2015-02-06 11:45:59,167,41,77,59,39,1
2015-02-06 11:47:00,167,41,77,59,39,1
2015-02-06 11:48:00,167,41,77,58,39,1
2015-02-06 11:49:00,164,41,75,59,38,1
2015-02-06 11:50:00,163,40,75,59,38,1
2015-02-06 11:51:00,164,40,76,59,38,1
2015-02-06 11:51:59,167,41,78,60,39,1
2015-02-06 11:53:00,166,41,78,59,39,1
2015-02-06 11:54:00,164,39,80,59,37,1
2015-02-06 11:55:00,167,43,81,58,41,1
2015-02-06 11:55:59,167,42,80,59,40,1
2015-02-06 11:57:00,167,41,79,61,40,1
2015-02-06 11:57:59,167,42,79,60,40,1
2015-02-06 11:58:59,167,40,81,60,39,1
2015-02-06 12:00:00,166,41,82,61,39,1
2015-02-06 12:01:00,167,41,81,61,39,1
2015-02-06 12:02:00,167,41,81,60,39,1
2015-02-06 12:03:00,167,41,78,62,39,1
2015-02-06 12:04:00,167,41,83,62,39,1
2015-02-06 12:04:59,167,40,84,61,38,1
2015-02-06 12:06:00,167,41,84,61,40,1
2015-02-06 12:07:00,167,41,84,60,39,1
2015-02-06 12:08:00,167,41,81,59,39,1
2015-02-06 12:08:59,167,42,84,61,40,1
2015-02-06 12:10:00,167,41,83,62,40,1
2015-02-06 12:10:59,167,41,93,61,39,1
2015-02-06 12:11:59,167,41,84,61,39,1
2015-02-06 12:13:00,167,40,87,60,39,1
2015-02-06 12:14:00,169,40,89,62,39,1
2015-02-06 12:15:00,167,39,88,61,38,1
2015-02-06 12:16:00,169,40,83,60,39,1
2015-02-06 12:16:59,173,41,81,61,40,1
2015-02-06 12:17:59,172,40,81,62,39,1
2015-02-06 12:19:00,173,39,81,61,39,1
2015-02-06 12:20:00,173,40,83,61,39,1
2015-02-06 12:21:00,173,40,80,61,39,1
2015-02-06 12:22:00,173,40,80,61,39,1
2015-02-06 12:23:00,173,39,85,61,39,1
2015-02-06 12:23:59,171,40,80,61,39,1
2015-02-06 12:24:59,173,40,80,61,39,1
2015-02-06 12:26:00,173,39,77,62,39,1
2015-02-06 12:27:00,169,41,78,63,39,1
2015-02-06 12:28:00,170,40,79,63,39,1
2015-02-06 12:29:00,171,41,78,64,40,1
2015-02-06 12:29:59,172,43,78,63,42,1
2015-02-06 12:30:59,173,41,78,62,40,1
2015-02-06 12:32:00,170,41,79,64,40,1
2015-02-06 12:33:00,170,42,80,63,41,1
2015-02-06 12:34:00,170,42,82,64,40,1
2015-02-06 12:35:00,170,42,84,64,40,1
2015-02-06 12:36:00,167,42,85,63,40,1
2015-02-06 12:36:59,169,41,83,61,39,1
2015-02-06 12:38:00,169,40,80,60,39,1
2015-02-06 12:39:00,167,41,82,61,39,1
2015-02-06 12:40:00,167,40,84,60,38,1
2015-02-06 12:40:59,167,39,82,59,37,1
2015-02-06 12:42:00,167,39,81,57,37,1
2015-02-06 12:42:59,167,38,82,58,37,1
2015-02-06 12:43:59,167,38,81,57,36,1
2015-02-06 12:45:00,167,38,81,56,37,1
2015-02-06 12:46:00,167,38,83,56,37,1
2015-02-06 12:47:00,167,37,83,56,35,1
2015-02-06 12:48:00,167,37,81,55,35,1
2015-02-06 12:49:00,167,37,82,54,35,1
2015-02-06 12:49:59,167,38,80,53,36,1
2015-02-06 12:51:00,167,38,79,54,36,1
2015-02-06 12:52:00,167,37,80,54,35,1
2015-02-06 12:53:00,167,37,62,54,35,1
2015-02-06 12:53:59,167,37,7,53,36,0
2015-02-06 12:55:00,167,37,9,54,36,0
2015-02-06 12:55:59,164,37,10,53,35,0
2015-02-06 12:56:59,164,37,9,54,35,0
2015-02-06 12:58:00,161,37,11,54,34,0
2015-02-06 12:59:00,161,37,10,53,34,0
2015-02-06 13:00:00,161,37,8,51,34,0
2015-02-06 13:01:00,157,36,9,50,32,0
2015-02-06 13:01:59,158,37,10,50,33,0
2015-02-06 13:02:59,157,37,7,49,33,0
2015-02-06 13:04:00,155,36,10,48,32,0
2015-02-06 13:05:00,155,37,11,48,32,0
2015-02-06 13:06:00,155,36,7,47,32,0
2015-02-06 13:07:00,153,36,8,47,31,0
2015-02-06 13:08:00,152,35,8,46,31,0
2015-02-06 13:08:59,148,35,8,46,30,0
2015-02-06 13:09:59,148,35,8,45,30,0
2015-02-06 13:11:00,148,35,9,44,30,0
2015-02-06 13:12:00,148,35,13,43,30,0
2015-02-06 13:13:00,148,33,8,43,28,0
2015-02-06 13:14:00,145,34,8,41,28,0
2015-02-06 13:14:59,142,33,9,40,27,0
2015-02-06 13:15:59,142,33,21,39,26,0
2015-02-06 13:17:00,142,34,48,39,27,1
2015-02-06 13:18:00,142,33,72,39,27,1
2015-02-06 13:19:00,142,32,79,39,26,1
2015-02-06 13:20:00,142,32,81,38,25,1
2015-02-06 13:21:00,142,32,82,38,25,1
2015-02-06 13:21:59,142,31,80,37,25,1
2015-02-06 13:23:00,142,32,78,37,25,1
2015-02-06 13:24:00,142,31,80,38,25,1
2015-02-06 13:25:00,142,30,80,38,24,1
2015-02-06 13:25:59,142,31,80,37,25,1
2015-02-06 13:27:00,142,32,80,38,25,1
2015-02-06 13:27:59,148,31,81,39,26,1
2015-02-06 13:28:59,148,31,79,39,26,1
2015-02-06 13:30:00,148,31,80,39,26,1
2015-02-06 13:31:00,152,31,81,39,26,1
2015-02-06 13:32:00,155,31,82,40,27,1
2015-02-06 13:33:00,155,31,83,40,27,1
2015-02-06 13:34:00,155,30,83,39,27,1
2015-02-06 13:34:59,155,30,82,38,26,1
2015-02-06 13:36:00,155,31,83,38,27,1
2015-02-06 13:37:00,155,30,85,38,27,1
2015-02-06 13:38:00,155,29,88,38,26,1
2015-02-06 13:38:59,155,30,84,38,26,1
2015-02-06 13:40:00,155,29,85,38,25,1
2015-02-06 13:40:59,155,29,90,36,25,0
2015-02-06 13:41:59,155,30,94,37,26,0
2015-02-06 13:43:00,158,29,92,39,26,0
2015-02-06 13:44:00,161,29,86,37,27,0
2015-02-06 13:45:00,161,29,88,37,26,0
2015-02-06 13:46:00,163,28,90,37,26,0
2015-02-06 13:46:59,167,29,89,35,28,1
2015-02-06 13:47:59,164,29,90,36,27,1
2015-02-06 13:49:00,167,27,83,36,26,1
2015-02-06 13:50:00,166,27,86,35,25,1
2015-02-06 13:51:00,167,27,92,34,26,1
2015-02-06 13:52:00,163,26,90,33,24,1
2015-02-06 13:53:00,165,27,86,33,26,1
2015-02-06 13:53:59,167,27,88,34,26,1
2015-02-06 13:54:59,167,26,89,34,25,1
2015-02-06 13:56:00,167,26,90,33,25,1
2015-02-06 13:57:00,169,26,96,34,26,1
2015-02-06 13:58:00,170,26,95,33,25,1
2015-02-06 13:59:00,171,26,91,33,26,1
2015-02-06 13:59:59,173,25,94,34,25,1
2015-02-06 14:00:59,173,26,91,34,26,1
2015-02-06 14:02:00,172,25,86,33,25,1
2015-02-06 14:03:00,172,25,89,33,25,1
2015-02-06 14:04:00,173,25,92,33,25,1
2015-02-06 14:05:00,173,25,90,34,25,1
2015-02-06 14:06:00,173,27,87,35,27,1
2015-02-06 14:06:59,171,26,91,36,25,1
2015-02-06 14:08:00,173,26,87,35,26,1
2015-02-06 14:09:00,173,26,90,38,26,1
2015-02-06 14:10:00,173,27,86,38,28,1
2015-02-06 14:10:59,173,27,83,40,28,1
2015-02-06 14:12:00,175,28,88,41,28,1
2015-02-06 14:12:59,179,29,86,42,30,1
2015-02-06 14:13:59,175,29,89,42,30,1
2015-02-06 14:15:00,179,31,88,43,32,1
2015-02-06 14:16:00,179,31,86,46,33,1
2015-02-06 14:17:00,179,33,86,48,34,1
2015-02-06 14:18:00,179,31,90,48,32,1
2015-02-06 14:19:00,179,32,90,48,33,1
2015-02-06 14:19:59,179,34,91,50,35,1
2015-02-06 14:21:00,183,34,90,50,36,1
2015-02-06 14:22:00,186,34,88,50,37,1
2015-02-06 14:23:00,186,33,91,50,36,1
2015-02-06 14:23:59,186,34,93,49,37,1
2015-02-06 14:25:00,186,35,93,49,37,1
2015-02-06 14:25:59,186,35,88,51,38,1
2015-02-06 14:26:59,186,37,92,54,39,1
2015-02-06 14:28:00,186,37,93,55,39,1
2015-02-06 14:29:00,189,37,91,56,40,1
2015-02-06 14:30:00,190,37,92,55,41,1
2015-02-06 14:31:00,192,37,93,54,41,1
2015-02-06 14:31:59,192,38,93,55,42,1
2015-02-06 14:32:59,192,39,92,56,43,1
2015-02-06 14:34:00,192,38,92,55,42,1
2015-02-06 14:35:00,192,38,91,56,42,1
2015-02-06 14:36:00,194,40,91,56,44,1
2015-02-06 14:37:00,195,42,91,59,47,1
2015-02-06 14:38:00,196,42,89,61,46,1
2015-02-06 14:38:59,199,42,90,61,47,1
2015-02-06 14:39:59,199,42,88,61,47,1
2015-02-06 14:41:00,199,44,88,61,49,1
2015-02-06 14:42:00,199,45,88,63,50,1
2015-02-06 14:43:00,199,43,88,63,48,1
2015-02-06 14:44:00,199,43,89,62,48,1
2015-02-06 14:44:59,199,45,87,65,50,1
2015-02-06 14:45:59,197,45,88,65,50,1
2015-02-06 14:47:00,199,44,85,65,49,1
2015-02-06 14:48:00,199,44,86,64,49,1
2015-02-06 14:49:00,199,44,84,66,49,1
2015-02-06 14:50:00,199,45,84,67,50,1
2015-02-06 14:51:00,194,46,82,68,50,1
2015-02-06 14:51:59,196,46,87,69,51,1
2015-02-06 14:53:00,197,47,87,70,51,1
2015-02-06 14:54:00,199,45,84,70,50,1
2015-02-06 14:55:00,199,47,86,71,52,1
2015-02-06 14:55:59,199,47,86,71,52,1
2015-02-06 14:57:00,199,50,86,72,55,1
2015-02-06 14:57:59,199,51,86,74,56,1
2015-02-06 14:58:59,199,52,87,75,57,1
2015-02-06 15:00:00,199,52,87,75,56,1
2015-02-06 15:01:00,199,51,87,76,56,1
2015-02-06 15:02:00,199,53,85,75,58,1
2015-02-06 15:03:00,197,53,85,75,57,1
2015-02-06 15:04:00,196,53,85,76,58,1
2015-02-06 15:04:59,197,52,84,76,57,1
2015-02-06 15:06:00,199,54,84,76,58,1
2015-02-06 15:07:00,199,51,85,77,56,1
2015-02-06 15:08:00,199,53,85,77,57,1
2015-02-06 15:08:59,199,53,83,77,58,1
2015-02-06 15:10:00,199,54,83,77,58,1
2015-02-06 15:10:59,199,55,84,78,59,1
2015-02-06 15:11:59,199,57,83,79,61,1
2015-02-06 15:13:00,199,56,83,80,60,1
2015-02-06 15:14:00,199,57,83,81,61,1
2015-02-06 15:15:00,195,56,84,81,60,1
2015-02-06 15:16:00,199,56,84,80,61,1
2015-02-06 15:16:59,196,57,83,80,61,1
2015-02-06 15:17:59,194,57,82,80,60,1
2015-02-06 15:19:00,192,57,82,80,60,1
2015-02-06 15:20:00,192,54,82,79,57,1
2015-02-06 15:21:00,192,50,82,75,53,1
2015-02-06 15:22:00,192,56,81,74,59,1
2015-02-06 15:23:00,192,58,82,79,61,1
2015-02-06 15:23:59,192,55,80,80,58,1
2015-02-06 15:24:59,192,49,83,74,53,1
2015-02-06 15:26:00,192,55,82,74,58,1
2015-02-06 15:27:00,192,55,82,75,58,1
2015-02-06 15:28:00,192,55,81,76,58,1
2015-02-06 15:29:00,192,51,80,75,55,1
2015-02-06 15:29:59,192,50,80,73,53,1
2015-02-06 15:30:59,191,51,80,71,54,1
2015-02-06 15:32:00,192,50,79,71,54,1
2015-02-06 15:33:00,189,53,79,71,55,1
2015-02-06 15:34:00,190,54,80,73,56,1
2015-02-06 15:35:00,191,52,79,73,55,1
2015-02-06 15:36:00,188,54,80,74,57,1
2015-02-06 15:36:59,192,55,79,75,58,1
2015-02-06 15:38:00,192,51,81,74,54,1
2015-02-06 15:39:00,192,50,81,74,53,1
2015-02-06 15:40:00,192,52,80,73,55,1
2015-02-06 15:40:59,192,54,78,74,57,1
2015-02-06 15:42:00,192,52,80,78,56,1
2015-02-06 15:42:59,192,50,78,75,53,1
2015-02-06 15:43:59,192,52,78,73,56,1
2015-02-06 15:45:00,192,49,78,72,52,1
2015-02-06 15:46:00,192,48,78,71,51,1
2015-02-06 15:47:00,192,51,78,71,54,1
2015-02-06 15:48:00,192,53,78,74,56,1
2015-02-06 15:49:00,192,53,78,76,57,1
2015-02-06 15:49:59,192,53,78,77,56,1
2015-02-06 15:51:00,192,51,77,76,54,1
2015-02-06 15:52:00,190,49,76,73,52,1
2015-02-06 15:53:00,191,50,77,71,53,1
2015-02-06 15:53:59,189,51,78,72,53,1
2015-02-06 15:55:00,186,46,78,72,48,1
2015-02-06 15:55:59,186,48,78,69,50,1
2015-02-06 15:56:59,186,51,78,71,53,1
2015-02-06 15:58:00,186,47,78,72,49,1
2015-02-06 15:59:00,186,50,78,70,52,1
2015-02-06 16:00:00,187,49,78,70,51,1
2015-02-06 16:01:00,187,48,78,71,50,1
2015-02-06 16:01:59,186,47,78,70,49,1
2015-02-06 16:02:59,184,52,78,72,53,1
2015-02-06 16:04:00,186,50,77,73,52,1
2015-02-06 16:05:00,186,46,77,71,49,1
2015-02-06 16:06:00,186,47,77,70,49,1
2015-02-06 16:07:00,186,52,77,71,54,1
2015-02-06 16:08:00,186,52,77,73,54,1
2015-02-06 16:08:59,186,49,77,73,51,1
2015-02-06 16:09:59,186,51,77,72,53,1
2015-02-06 16:11:00,184,53,77,74,55,1
2015-02-06 16:12:00,184,52,77,77,54,1
2015-02-06 16:13:00,184,51,77,75,53,1
2015-02-06 16:14:00,179,50,77,74,50,1
2015-02-06 16:14:59,179,52,77,73,52,1
2015-02-06 16:15:59,181,52,77,73,52,1
2015-02-06 16:17:00,179,52,77,74,53,1
2015-02-06 16:18:00,179,51,77,73,51,1
2015-02-06 16:19:00,179,51,77,73,51,1
2015-02-06 16:20:00,179,52,77,73,52,1
2015-02-06 16:21:00,179,51,76,73,52,1
2015-02-06 16:21:59,179,50,74,72,50,1
2015-02-06 16:23:00,179,54,74,73,54,1
2015-02-06 16:24:00,179,52,74,76,53,1
2015-02-06 16:25:00,179,51,74,76,51,1
2015-02-06 16:25:59,178,52,75,74,52,1
2015-02-06 16:27:00,179,54,77,75,54,1
2015-02-06 16:27:59,178,52,76,75,52,1
2015-02-06 16:28:59,173,54,77,76,53,1
2015-02-06 16:30:00,176,53,76,79,53,1
2015-02-06 16:31:00,173,50,76,77,49,1
2015-02-06 16:32:00,171,50,77,75,49,1
2015-02-06 16:33:00,170,50,75,73,48,1
2015-02-06 16:34:00,173,53,76,75,52,1
2015-02-06 16:34:59,170,52,74,75,50,1
2015-02-06 16:36:00,169,51,74,75,49,1
2015-02-06 16:37:00,169,54,74,76,52,1
2015-02-06 16:38:00,169,54,75,77,52,1
2015-02-06 16:38:59,167,52,75,78,50,1
2015-02-06 16:40:00,169,54,75,78,52,1
2015-02-06 16:40:59,169,54,75,78,52,1
2015-02-06 16:41:59,170,56,75,79,54,1
2015-02-06 16:43:00,173,55,75,81,54,1
2015-02-06 16:44:00,173,54,75,80,53,1
2015-02-06 16:45:00,173,55,75,80,54,1
2015-02-06 16:46:00,172,57,75,82,55,1
2015-02-06 16:46:59,172,58,75,84,56,1
2015-02-06 16:47:59,173,57,75,85,56,1
2015-02-06 16:49:00,173,57,75,86,56,1
2015-02-06 16:50:00,173,59,75,86,57,1
2015-02-06 16:51:00,172,56,73,86,54,1
2015-02-06 16:52:00,171,57,74,83,56,1
2015-02-06 16:53:00,169,58,73,85,56,1
2015-02-06 16:53:59,170,57,73,84,55,1
2015-02-06 16:54:59,167,57,73,84,55,1
2015-02-06 16:56:00,170,57,73,85,55,1
2015-02-06 16:57:00,169,59,73,84,57,1
2015-02-06 16:58:00,173,60,73,86,59,1
2015-02-06 16:59:00,173,57,73,87,56,1
2015-02-06 16:59:59,172,56,73,84,55,1
2015-02-06 17:00:59,173,57,73,84,56,1
2015-02-06 17:02:00,173,56,73,82,55,1
2015-02-06 17:03:00,172,57,73,82,55,1
2015-02-06 17:04:00,173,56,73,82,55,1
2015-02-06 17:05:00,172,57,73,81,56,1
2015-02-06 17:06:00,172,58,73,81,56,1
2015-02-06 17:06:59,173,57,73,83,56,1
2015-02-06 17:08:00,173,57,74,82,56,1
2015-02-06 17:09:00,173,57,74,82,56,1
2015-02-06 17:10:00,173,55,72,81,54,1
2015-02-06 17:10:59,173,55,72,79,54,1
2015-02-06 17:12:00,173,56,72,79,55,1
2015-02-06 17:12:59,173,56,72,78,55,1
2015-02-06 17:13:59,173,55,72,80,54,1
2015-02-06 17:15:00,176,55,71,79,55,1
2015-02-06 17:16:00,176,55,70,77,54,1
2015-02-06 17:17:00,173,53,71,77,51,1
2015-02-06 17:18:00,173,55,72,75,54,1
2015-02-06 17:19:00,173,55,72,74,54,1
2015-02-06 17:19:59,170,55,72,75,53,1
2015-02-06 17:21:00,169,54,72,74,52,1
2015-02-06 17:22:00,167,53,72,74,50,1
2015-02-06 17:23:00,167,54,72,74,52,1
2015-02-06 17:23:59,167,53,72,72,51,1
2015-02-06 17:25:00,167,55,73,72,52,1
2015-02-06 17:25:59,167,54,73,72,52,1
2015-02-06 17:26:59,167,55,73,73,52,1
2015-02-06 17:28:00,167,54,72,72,51,1
2015-02-06 17:29:00,167,52,73,71,50,1
2015-02-06 17:30:00,167,54,73,70,51,1
2015-02-06 17:31:00,167,51,71,68,49,1
2015-02-06 17:31:59,165,52,71,67,50,1
2015-02-06 17:32:59,163,52,71,68,48,1
2015-02-06 17:34:00,161,52,71,67,49,1
2015-02-06 17:35:00,161,52,71,68,49,1
2015-02-06 17:36:00,161,52,71,68,48,1
2015-02-06 17:37:00,161,52,71,68,48,1
2015-02-06 17:38:00,161,51,71,67,48,1
2015-02-06 17:38:59,161,51,71,66,48,1
2015-02-06 17:39:59,161,51,71,64,47,1
2015-02-06 17:41:00,161,50,71,63,47,1
2015-02-06 17:42:00,161,50,71,64,46,1
2015-02-06 17:43:00,161,50,71,63,46,1
2015-02-06 17:44:00,161,50,71,63,47,1
2015-02-06 17:44:59,163,51,71,64,47,1
2015-02-06 17:45:59,164,50,71,64,47,1
2015-02-06 17:47:00,165,51,71,63,48,1
2015-02-06 17:48:00,164,49,71,62,47,1
2015-02-06 17:49:00,166,50,71,63,47,1
2015-02-06 17:50:00,167,49,71,63,47,1
2015-02-06 17:51:00,167,49,71,61,46,1
2015-02-06 17:51:59,163,48,71,61,45,1
2015-02-06 17:53:00,166,50,71,60,47,1
2015-02-06 17:54:00,167,49,71,62,47,1
2015-02-06 17:55:00,167,47,71,61,45,1
2015-02-06 17:55:59,163,48,71,59,45,1
2015-02-06 17:57:00,164,47,71,59,44,1
2015-02-06 17:57:59,164,47,71,58,44,1
2015-02-06 17:58:59,167,47,71,58,45,1
2015-02-06 18:00:00,167,48,71,58,45,1
2015-02-06 18:01:00,167,46,71,57,44,1
2015-02-06 18:02:00,167,46,71,57,44,1
2015-02-06 18:03:00,167,47,71,58,45,1
2015-02-06 18:04:00,167,46,71,56,44,1
2015-02-06 18:04:59,167,47,71,57,45,1
2015-02-06 18:06:00,167,47,70,58,45,1
2015-02-06 18:07:00,167,46,0,57,44,0
2015-02-06 18:08:00,166,48,0,58,45,0
2015-02-06 18:08:59,164,46,0,58,43,0
2015-02-06 18:10:00,161,43,0,57,40,0
2015-02-06 18:10:59,157,45,0,55,40,0
2015-02-06 18:11:59,155,43,0,54,39,0
2015-02-06 18:13:00,155,45,0,53,40,0
2015-02-06 18:14:00,155,45,0,52,40,0
2015-02-06 18:15:00,155,44,0,53,39,0
2015-02-06 18:16:00,155,45,0,51,40,0
2015-02-06 18:16:59,152,43,0,51,38,0
2015-02-06 18:17:59,148,42,0,50,36,0
2015-02-06 18:19:00,148,42,0,49,36,0
2015-02-06 18:20:00,148,42,0,49,36,0
2015-02-06 18:21:00,148,42,0,48,36,0
2015-02-06 18:22:00,148,42,0,48,36,0
2015-02-06 18:23:00,144,42,0,47,35,0
2015-02-06 18:23:59,144,42,0,45,35,0
2015-02-06 18:24:59,142,42,0,45,35,0
2015-02-06 18:26:00,142,41,0,46,34,0
2015-02-06 18:27:00,142,40,0,43,33,0
2015-02-06 18:28:00,136,40,0,43,32,0
2015-02-06 18:29:00,136,39,0,41,31,0
2015-02-06 18:29:59,136,38,0,40,30,0
2015-02-06 18:30:59,136,39,0,40,31,0
2015-02-06 18:32:00,135,39,0,39,30,0
2015-02-06 18:33:00,130,38,0,39,29,0
2015-02-06 18:34:00,130,39,0,39,29,0
2015-02-06 18:35:00,130,39,0,37,29,0
2015-02-06 18:36:00,130,38,0,36,28,0
2015-02-06 18:36:59,130,38,0,36,28,0
2015-02-06 18:38:00,127,37,0,36,27,0
2015-02-06 18:39:00,124,37,0,35,26,0
2015-02-06 18:40:00,124,37,0,34,26,0
2015-02-06 18:40:59,124,37,0,33,26,0
2015-02-06 18:42:00,124,37,0,33,26,0
2015-02-06 18:42:59,124,37,0,33,26,0
2015-02-06 18:43:59,124,36,0,33,25,0
2015-02-06 18:45:00,124,35,0,31,25,0
2015-02-06 18:46:00,117,37,0,32,25,0
2015-02-06 18:47:00,119,37,0,31,25,0
2015-02-06 18:48:00,124,35,0,30,25,0
2015-02-06 18:49:00,124,35,0,29,25,0
2015-02-06 18:49:59,124,35,0,29,25,0
2015-02-06 18:51:00,117,34,0,28,22,0
2015-02-06 18:52:00,124,34,0,28,24,0
2015-02-06 18:53:00,117,34,0,28,22,0
2015-02-06 18:53:59,117,34,0,26,22,0
2015-02-06 18:55:00,117,34,0,26,22,0
2015-02-06 18:55:59,117,34,0,25,22,0
2015-02-06 18:56:59,120,34,0,25,23,0
2015-02-06 18:58:00,117,34,0,25,22,0
2015-02-06 18:59:00,117,34,0,26,22,0
2015-02-06 19:00:00,124,34,0,26,24,0
2015-02-06 19:01:00,120,33,0,25,22,0
2015-02-06 19:01:59,122,32,0,25,22,0
2015-02-06 19:02:59,120,33,0,24,22,0
2015-02-06 19:04:00,124,31,0,24,21,0
2015-02-06 19:05:00,117,33,0,23,21,0
2015-02-06 19:06:00,117,31,0,23,19,0
2015-02-06 19:07:00,111,32,0,21,19,0
2015-02-06 19:08:00,114,33,0,21,20,0
2015-02-06 19:08:59,111,32,0,21,19,0
2015-02-06 19:09:59,111,32,0,21,19,0
2015-02-06 19:11:00,111,31,0,19,18,0
2015-02-06 19:12:00,105,30,0,18,16,0
2015-02-06 19:13:00,111,31,0,18,18,0
2015-02-06 19:14:00,108,30,0,19,17,0
2015-02-06 19:14:59,105,30,0,18,16,0
2015-02-06 19:15:59,105,31,0,18,17,0
2015-02-06 19:17:00,105,30,0,16,17,0
2015-02-06 19:18:00,105,30,0,17,16,0
2015-02-06 19:19:00,105,31,0,18,17,0
2015-02-06 19:20:00,105,31,0,18,17,0
2015-02-06 19:21:00,101,29,0,17,15,0
2015-02-06 19:21:59,99,29,0,17,14,0
2015-02-06 19:23:00,99,29,0,17,14,0
2015-02-06 19:24:00,99,29,0,17,14,0
2015-02-06 19:25:00,99,29,0,16,14,0
2015-02-06 19:25:59,99,30,0,16,15,0
2015-02-06 19:27:00,101,30,0,16,15,0
2015-02-06 19:27:59,99,29,0,16,14,0
2015-02-06 19:28:59,99,29,0,16,14,0
2015-02-06 19:30:00,102,29,0,15,14,0
2015-02-06 19:31:00,99,29,0,15,14,0
2015-02-06 19:32:00,93,29,0,14,13,0
2015-02-06 19:33:00,93,29,0,14,13,0
2015-02-06 19:34:00,93,29,0,13,13,0
2015-02-06 19:34:59,86,28,0,13,11,0
2015-02-06 19:36:00,83,29,0,13,11,0
2015-02-06 19:37:00,86,30,0,13,13,0
2015-02-06 19:38:00,86,29,0,13,11,0
2015-02-06 19:38:59,86,29,0,13,12,0
2015-02-06 19:40:00,86,29,0,12,11,0
2015-02-06 19:40:59,93,29,0,12,13,0
2015-02-06 19:41:59,93,29,0,12,13,0
2015-02-06 19:43:00,89,28,0,12,11,0
2015-02-06 19:44:00,86,29,0,12,11,0
2015-02-06 19:45:00,86,29,0,12,12,0
2015-02-06 19:46:00,93,29,0,12,13,0
2015-02-06 19:46:59,89,29,0,11,12,0
2015-02-06 19:47:59,86,29,0,11,11,0
2015-02-06 19:49:00,86,28,0,11,11,0
2015-02-06 19:50:00,89,29,0,10,12,0
2015-02-06 19:51:00,93,29,0,11,13,0
2015-02-06 19:52:00,93,29,0,11,13,0
2015-02-06 19:53:00,93,29,0,10,13,0
2015-02-06 19:53:59,93,28,0,11,12,0
2015-02-06 19:54:59,93,28,0,10,12,0
